customer_id,timestamp,latitude,longitude
DRV_001,2024-01-01 13:30:33,45.513934,-73.593957
DRV_001,2024-01-01 13:30:34,45.513841,-73.594099
DRV_001,2024-01-01 13:30:35,45.513749,-73.594285
DRV_001,2024-01-01 13:30:36,45.513682,-73.594454
DRV_001,2024-01-01 13:30:37,45.513632,-73.594634
DRV_001,2024-01-01 13:30:38,45.513548,-73.594804
DRV_001,2024-01-01 13:30:39,45.513466,-73.594956
DRV_001,2024-01-01 13:30:40,45.513397,-73.595097
DRV_001,2024-01-01 13:30:41,45.513418,-73.595265
DRV_001,2024-01-01 13:30:42,45.513412,-73.595416
DRV_001,2024-01-01 13:30:43,45.513435,-73.595572
DRV_001,2024-01-01 13:30:44,45.513526,-73.595728
DRV_001,2024-01-01 13:30:45,45.513634,-73.595883
DRV_001,2024-01-01 13:30:46,45.513727,-73.596079
DRV_001,2024-01-01 13:30:47,45.513752,-73.596306
DRV_001,2024-01-01 13:30:48,45.513819,-73.59651
DRV_001,2024-01-01 13:30:49,45.513852,-73.596727
DRV_001,2024-01-01 13:30:50,45.513914,-73.596923
DRV_001,2024-01-01 13:30:51,45.514007,-73.597086
DRV_001,2024-01-01 13:30:52,45.51406,-73.597254
DRV_001,2024-01-01 13:30:53,45.514063,-73.597429
DRV_001,2024-01-01 13:30:54,45.514015,-73.59765
DRV_001,2024-01-01 13:30:55,45.513931,-73.597869
DRV_001,2024-01-01 13:30:56,45.513864,-73.598088
DRV_001,2024-01-01 13:30:57,45.513779,-73.598261
DRV_001,2024-01-01 13:30:58,45.513668,-73.598397
DRV_001,2024-01-01 13:30:59,45.513599,-73.598562
DRV_001,2024-01-01 13:31:00,45.513507,-73.598728
DRV_001,2024-01-01 13:31:01,45.513464,-73.598929
DRV_001,2024-01-01 13:31:02,45.513439,-73.599108
DRV_001,2024-01-01 13:31:03,45.513498,-73.599313
DRV_001,2024-01-01 13:31:04,45.513519,-73.599494
DRV_001,2024-01-01 13:31:05,45.513489,-73.599675
DRV_001,2024-01-01 13:31:06,45.513456,-73.599842
DRV_001,2024-01-01 13:31:07,45.513416,-73.600035
DRV_001,2024-01-01 13:31:08,45.513396,-73.600238
DRV_001,2024-01-01 13:31:09,45.513378,-73.600452
DRV_001,2024-01-01 13:31:10,45.513393,-73.600643
DRV_001,2024-01-01 13:31:11,45.513362,-73.600839
DRV_001,2024-01-01 13:31:12,45.513369,-73.601026
DRV_001,2024-01-01 13:31:13,45.513345,-73.601223
DRV_001,2024-01-01 13:31:14,45.513317,-73.601413
DRV_001,2024-01-01 13:31:15,45.51334,-73.601616
DRV_001,2024-01-01 13:31:16,45.513412,-73.601796
DRV_001,2024-01-01 13:31:17,45.513497,-73.601984
DRV_001,2024-01-01 13:31:18,45.513534,-73.602173
DRV_001,2024-01-01 13:31:19,45.513498,-73.602377
DRV_001,2024-01-01 13:31:20,45.513506,-73.60259
DRV_001,2024-01-01 13:31:21,45.513487,-73.602804
DRV_001,2024-01-01 13:31:22,45.513504,-73.603002
DRV_001,2024-01-01 13:31:23,45.513509,-73.60321
DRV_001,2024-01-01 13:31:24,45.513555,-73.60343
DRV_001,2024-01-01 13:31:25,45.513637,-73.603666
DRV_001,2024-01-01 13:31:26,45.513711,-73.603904
DRV_001,2024-01-01 13:31:27,45.513781,-73.604103
DRV_001,2024-01-01 13:31:28,45.513791,-73.604326
DRV_001,2024-01-01 13:31:29,45.513861,-73.604524
DRV_001,2024-01-01 13:31:30,45.513887,-73.604729
DRV_001,2024-01-01 13:31:31,45.513945,-73.604943
DRV_001,2024-01-01 13:31:32,45.513939,-73.605231
DRV_001,2024-01-01 13:31:33,45.513953,-73.605533
DRV_001,2024-01-01 13:31:34,45.514025,-73.605819
DRV_001,2024-01-01 13:31:35,45.513974,-73.606113
DRV_001,2024-01-01 13:31:36,45.514008,-73.606396
DRV_001,2024-01-01 13:31:37,45.514021,-73.606704
DRV_001,2024-01-01 13:31:38,45.514195,-73.606904
DRV_001,2024-01-01 13:31:39,45.514368,-73.607105
DRV_001,2024-01-01 13:31:40,45.514566,-73.607259
DRV_001,2024-01-01 13:31:41,45.514776,-73.607357
DRV_001,2024-01-01 13:31:42,45.514966,-73.607417
DRV_001,2024-01-01 13:31:43,45.515153,-73.607494
DRV_001,2024-01-01 13:31:44,45.515322,-73.607615
DRV_001,2024-01-01 13:31:45,45.515393,-73.607848
DRV_001,2024-01-01 13:31:46,45.515511,-73.608032
DRV_001,2024-01-01 13:31:47,45.515647,-73.608176
DRV_001,2024-01-01 13:31:48,45.515726,-73.608367
DRV_001,2024-01-01 13:31:49,45.51576,-73.608568
DRV_001,2024-01-01 13:31:50,45.515806,-73.60874
DRV_001,2024-01-01 13:31:51,45.515831,-73.608955
DRV_001,2024-01-01 13:31:52,45.515877,-73.609129
DRV_001,2024-01-01 13:31:53,45.515878,-73.609287
DRV_001,2024-01-01 13:31:54,45.515873,-73.609455
DRV_001,2024-01-01 13:31:55,45.515871,-73.609609
DRV_001,2024-01-01 13:31:56,45.515924,-73.609734
DRV_001,2024-01-01 13:31:57,45.515949,-73.609863
DRV_001,2024-01-01 13:31:58,45.515962,-73.609986
DRV_001,2024-01-01 13:31:59,45.51592,-73.610109
DRV_001,2024-01-01 13:32:00,45.515862,-73.610227
DRV_001,2024-01-01 13:32:01,45.515797,-73.610356
DRV_001,2024-01-01 13:32:02,45.515716,-73.61048
DRV_001,2024-01-01 13:32:03,45.515686,-73.610653
DRV_001,2024-01-01 13:32:04,45.515655,-73.61081
DRV_001,2024-01-01 13:32:05,45.515676,-73.610961
DRV_001,2024-01-01 13:32:06,45.515675,-73.611107
DRV_001,2024-01-01 13:32:07,45.515669,-73.611242
DRV_001,2024-01-01 13:32:08,45.515655,-73.611359
DRV_001,2024-01-01 13:32:09,45.515637,-73.611479
DRV_001,2024-01-01 13:32:10,45.515609,-73.611611
DRV_001,2024-01-01 13:32:11,45.515588,-73.611743
DRV_001,2024-01-01 13:32:12,45.515533,-73.611902
DRV_001,2024-01-01 13:32:13,45.515424,-73.61205
DRV_001,2024-01-01 13:32:14,45.515303,-73.612184
DRV_001,2024-01-01 13:32:15,45.51521,-73.61234
DRV_001,2024-01-01 13:32:16,45.515097,-73.612482
DRV_001,2024-01-01 13:32:17,45.514996,-73.61258
DRV_001,2024-01-01 13:32:18,45.514893,-73.61268
DRV_001,2024-01-01 13:32:19,45.514842,-73.612858
DRV_001,2024-01-01 13:32:20,45.514811,-73.613053
DRV_001,2024-01-01 13:32:21,45.514829,-73.613254
DRV_001,2024-01-01 13:32:22,45.514881,-73.613454
DRV_001,2024-01-01 13:32:23,45.514952,-73.61368
DRV_001,2024-01-01 13:32:24,45.515042,-73.613886
DRV_001,2024-01-01 13:32:25,45.515163,-73.614087
DRV_001,2024-01-01 13:32:26,45.515259,-73.614337
DRV_001,2024-01-01 13:32:27,45.515323,-73.61459
DRV_001,2024-01-01 13:32:28,45.515385,-73.614817
DRV_001,2024-01-01 13:32:29,45.515497,-73.61499
DRV_001,2024-01-01 13:32:30,45.515636,-73.615064
DRV_001,2024-01-01 13:32:31,45.515736,-73.615192
DRV_001,2024-01-01 13:32:32,45.515858,-73.615218
DRV_001,2024-01-01 13:32:33,45.51598,-73.615215
DRV_001,2024-01-01 13:32:34,45.516101,-73.615218
DRV_001,2024-01-01 13:32:35,45.516214,-73.615218
DRV_001,2024-01-01 13:32:36,45.516319,-73.615135
DRV_001,2024-01-01 13:32:37,45.516371,-73.615022
DRV_001,2024-01-01 13:32:38,45.516436,-73.61491
DRV_001,2024-01-01 13:32:39,45.516472,-73.614785
DRV_001,2024-01-01 13:32:40,45.516544,-73.614692
DRV_001,2024-01-01 13:32:41,45.516593,-73.614563
DRV_001,2024-01-01 13:32:42,45.516665,-73.614437
DRV_001,2024-01-01 13:32:43,45.516733,-73.61434
DRV_001,2024-01-01 13:32:44,45.516866,-73.614276
DRV_001,2024-01-01 13:32:45,45.516982,-73.614198
DRV_001,2024-01-01 13:32:46,45.5171,-73.61413
DRV_001,2024-01-01 13:32:47,45.517253,-73.614103
DRV_001,2024-01-01 13:32:48,45.517404,-73.614062
DRV_001,2024-01-01 13:32:49,45.517543,-73.614111
DRV_001,2024-01-01 13:32:50,45.517683,-73.61405
DRV_001,2024-01-01 13:32:51,45.517827,-73.61398
DRV_001,2024-01-01 13:32:52,45.517976,-73.613927
DRV_001,2024-01-01 13:32:53,45.518145,-73.613903
DRV_001,2024-01-01 13:32:54,45.518285,-73.613983
DRV_001,2024-01-01 13:32:55,45.518437,-73.613996
DRV_001,2024-01-01 13:32:56,45.518591,-73.61403
DRV_001,2024-01-01 13:32:57,45.518751,-73.614053
DRV_001,2024-01-01 13:32:58,45.518916,-73.61398
DRV_001,2024-01-01 13:32:59,45.519063,-73.61407
DRV_001,2024-01-01 13:33:00,45.519181,-73.614214
DRV_001,2024-01-01 13:33:01,45.519281,-73.614404
DRV_001,2024-01-01 13:33:02,45.519345,-73.614583
DRV_001,2024-01-01 13:33:03,45.519443,-73.614683
DRV_001,2024-01-01 13:33:04,45.519559,-73.614758
DRV_001,2024-01-01 13:33:05,45.519691,-73.614792
DRV_001,2024-01-01 13:33:06,45.519833,-73.614862
DRV_001,2024-01-01 13:33:07,45.519941,-73.614966
DRV_001,2024-01-01 13:33:08,45.519968,-73.615147
DRV_001,2024-01-01 13:33:09,45.519917,-73.615342
DRV_001,2024-01-01 13:33:10,45.519856,-73.615542
DRV_001,2024-01-01 13:33:11,45.519774,-73.615734
DRV_001,2024-01-01 13:33:12,45.519671,-73.61591
DRV_001,2024-01-01 13:33:13,45.519546,-73.616034
DRV_001,2024-01-01 13:33:14,45.519416,-73.616197
DRV_001,2024-01-01 13:33:15,45.519258,-73.616308
DRV_001,2024-01-01 13:33:16,45.519087,-73.616348
DRV_001,2024-01-01 13:33:17,45.518924,-73.6163
DRV_001,2024-01-01 13:33:18,45.518753,-73.616188
DRV_001,2024-01-01 13:33:19,45.518634,-73.616004
DRV_001,2024-01-01 13:33:20,45.518541,-73.615808
DRV_001,2024-01-01 13:33:21,45.518477,-73.615592
DRV_001,2024-01-01 13:33:22,45.518484,-73.615387
DRV_001,2024-01-01 13:33:23,45.518498,-73.615171
DRV_001,2024-01-01 13:33:24,45.518474,-73.614943
DRV_001,2024-01-01 13:33:25,45.518511,-73.614716
DRV_001,2024-01-01 13:33:26,45.518479,-73.614484
DRV_001,2024-01-01 13:33:27,45.518432,-73.614266
DRV_001,2024-01-01 13:33:28,45.518328,-73.614093
DRV_001,2024-01-01 13:33:29,45.518197,-73.613987
DRV_001,2024-01-01 13:33:30,45.518088,-73.61385
DRV_001,2024-01-01 13:33:31,45.517969,-73.613728
DRV_001,2024-01-01 13:33:32,45.517819,-73.613604
DRV_001,2024-01-01 13:33:33,45.517644,-73.613592
DRV_001,2024-01-01 13:33:34,45.517466,-73.61353
DRV_001,2024-01-01 13:33:35,45.517285,-73.613402
DRV_001,2024-01-01 13:33:36,45.51714,-73.613221
DRV_001,2024-01-01 13:33:37,45.516993,-73.613073
DRV_001,2024-01-01 13:33:38,45.517008,-73.612821
DRV_001,2024-01-01 13:33:39,45.51705,-73.612581
DRV_001,2024-01-01 13:33:40,45.517125,-73.612339
DRV_001,2024-01-01 13:33:41,45.517123,-73.612026
DRV_001,2024-01-01 13:33:42,45.51705,-73.611739
DRV_001,2024-01-01 13:33:43,45.516959,-73.61145
DRV_001,2024-01-01 13:33:44,45.516861,-73.61115
DRV_001,2024-01-01 13:33:45,45.516712,-73.61089
DRV_001,2024-01-01 13:33:46,45.516531,-73.610617
DRV_001,2024-01-01 13:33:47,45.516493,-73.610254
DRV_001,2024-01-01 13:33:48,45.516472,-73.609851
DRV_001,2024-01-01 13:33:49,45.516298,-73.609519
DRV_001,2024-01-01 13:33:50,45.516136,-73.609169
DRV_001,2024-01-01 13:33:51,45.515928,-73.608834
DRV_001,2024-01-01 13:33:52,45.515844,-73.608392
DRV_001,2024-01-01 13:33:53,45.515719,-73.607945
DRV_001,2024-01-01 13:33:54,45.51556,-73.607551
DRV_001,2024-01-01 13:33:55,45.515286,-73.607411
DRV_001,2024-01-01 13:33:56,45.515012,-73.607466
DRV_001,2024-01-01 13:33:57,45.51476,-73.607581
DRV_001,2024-01-01 13:33:58,45.514552,-73.607786
DRV_001,2024-01-01 13:33:59,45.514369,-73.608028
DRV_001,2024-01-01 13:34:00,45.514133,-73.608146
DRV_001,2024-01-01 13:34:01,45.513881,-73.608214
DRV_001,2024-01-01 13:34:02,45.513612,-73.608259
DRV_001,2024-01-01 13:34:03,45.513393,-73.608482
DRV_001,2024-01-01 13:34:04,45.513195,-73.608808
DRV_001,2024-01-01 13:34:05,45.512976,-73.609096
DRV_001,2024-01-01 13:34:06,45.512732,-73.609312
DRV_001,2024-01-01 13:34:07,45.512616,-73.60968
DRV_001,2024-01-01 13:34:08,45.512416,-73.609961
DRV_001,2024-01-01 13:34:09,45.512226,-73.610257
DRV_001,2024-01-01 13:34:10,45.512091,-73.61061
DRV_001,2024-01-01 13:34:11,45.512016,-73.610999
DRV_001,2024-01-01 13:34:12,45.512088,-73.611373
DRV_001,2024-01-01 13:34:13,45.512191,-73.611737
DRV_001,2024-01-01 13:34:14,45.512324,-73.612064
DRV_001,2024-01-01 13:34:15,45.512372,-73.612448
DRV_001,2024-01-01 13:34:16,45.512438,-73.612794
DRV_001,2024-01-01 13:34:17,45.51252,-73.613123
DRV_001,2024-01-01 13:34:18,45.512491,-73.613444
DRV_001,2024-01-01 13:34:19,45.512439,-73.613763
DRV_001,2024-01-01 13:34:20,45.512473,-73.614046
DRV_001,2024-01-01 13:34:21,45.512622,-73.6142
DRV_001,2024-01-01 13:34:22,45.512775,-73.614321
DRV_001,2024-01-01 13:34:23,45.512972,-73.614339
DRV_001,2024-01-01 13:34:24,45.513167,-73.614498
DRV_001,2024-01-01 13:34:25,45.513355,-73.614628
DRV_001,2024-01-01 13:34:26,45.513553,-73.614766
DRV_001,2024-01-01 13:34:27,45.513742,-73.614852
DRV_001,2024-01-01 13:34:28,45.513925,-73.614952
DRV_001,2024-01-01 13:34:29,45.514088,-73.614982
DRV_001,2024-01-01 13:34:30,45.514241,-73.614887
DRV_001,2024-01-01 13:34:31,45.51438,-73.614758
DRV_001,2024-01-01 13:34:32,45.514557,-73.614744
DRV_001,2024-01-01 13:34:33,45.514768,-73.614766
DRV_001,2024-01-01 13:34:34,45.514986,-73.614729
DRV_001,2024-01-01 13:34:35,45.515149,-73.614544
DRV_001,2024-01-01 13:34:36,45.515322,-73.614371
DRV_001,2024-01-01 13:34:37,45.515465,-73.614145
DRV_001,2024-01-01 13:34:38,45.515561,-73.613872
DRV_001,2024-01-01 13:34:39,45.515683,-73.613663
DRV_001,2024-01-01 13:34:40,45.515698,-73.613433
DRV_001,2024-01-01 13:34:41,45.515681,-73.613165
DRV_001,2024-01-01 13:34:42,45.515553,-73.612993
DRV_001,2024-01-01 13:34:43,45.51544,-73.612818
DRV_001,2024-01-01 13:34:44,45.515309,-73.612665
DRV_001,2024-01-01 13:34:45,45.515152,-73.612547
DRV_001,2024-01-01 13:34:46,45.514983,-73.612477
DRV_001,2024-01-01 13:34:47,45.514811,-73.61245
DRV_001,2024-01-01 13:34:48,45.514632,-73.612481
DRV_001,2024-01-01 13:34:49,45.514443,-73.612478
DRV_001,2024-01-01 13:34:50,45.514252,-73.612529
DRV_001,2024-01-01 13:34:51,45.514075,-73.612555
DRV_001,2024-01-01 13:34:52,45.513924,-73.612707
DRV_001,2024-01-01 13:34:53,45.513843,-73.612963
DRV_001,2024-01-01 13:34:54,45.513777,-73.61322
DRV_001,2024-01-01 13:34:55,45.513602,-73.613364
DRV_001,2024-01-01 13:34:56,45.513379,-73.613353
DRV_001,2024-01-01 13:34:57,45.513147,-73.61341
DRV_001,2024-01-01 13:34:58,45.512969,-73.613266
DRV_001,2024-01-01 13:34:59,45.512747,-73.613218
DRV_001,2024-01-02 19:30:00,45.501453,-73.548949
DRV_001,2024-01-02 19:30:01,45.501309,-73.549114
DRV_001,2024-01-02 19:30:02,45.501155,-73.549248
DRV_001,2024-01-02 19:30:03,45.501073,-73.549476
DRV_001,2024-01-02 19:30:04,45.501007,-73.549706
DRV_001,2024-01-02 19:30:05,45.50098,-73.549907
DRV_001,2024-01-02 19:30:06,45.500901,-73.550129
DRV_001,2024-01-02 19:30:07,45.500814,-73.550412
DRV_001,2024-01-02 19:30:08,45.500721,-73.550637
DRV_001,2024-01-02 19:30:09,45.500735,-73.550922
DRV_001,2024-01-02 19:30:10,45.500843,-73.551179
DRV_001,2024-01-02 19:30:11,45.500907,-73.55144
DRV_001,2024-01-02 19:30:12,45.500933,-73.551682
DRV_001,2024-01-02 19:30:13,45.500973,-73.551935
DRV_001,2024-01-02 19:30:14,45.50096,-73.55221
DRV_001,2024-01-02 19:30:15,45.50096,-73.552469
DRV_001,2024-01-02 19:30:16,45.501026,-73.552698
DRV_001,2024-01-02 19:30:17,45.501065,-73.552927
DRV_001,2024-01-02 19:30:18,45.501086,-73.553168
DRV_001,2024-01-02 19:30:19,45.501055,-73.553383
DRV_001,2024-01-02 19:30:20,45.500962,-73.553571
DRV_001,2024-01-02 19:30:21,45.50083,-73.553746
DRV_001,2024-01-02 19:30:22,45.50067,-73.553889
DRV_001,2024-01-02 19:30:23,45.500529,-73.554038
DRV_001,2024-01-02 19:30:24,45.500367,-73.554182
DRV_001,2024-01-02 19:30:25,45.500236,-73.554377
DRV_001,2024-01-02 19:30:26,45.500095,-73.55458
DRV_001,2024-01-02 19:30:27,45.499961,-73.554783
DRV_001,2024-01-02 19:30:28,45.499843,-73.554999
DRV_001,2024-01-02 19:30:29,45.499747,-73.555209
DRV_001,2024-01-02 19:30:30,45.499697,-73.555435
DRV_001,2024-01-02 19:30:31,45.499621,-73.555632
DRV_001,2024-01-02 19:30:32,45.499543,-73.555837
DRV_001,2024-01-02 19:30:33,45.499381,-73.555989
DRV_001,2024-01-02 19:30:34,45.499263,-73.556211
DRV_001,2024-01-02 19:30:35,45.499114,-73.556373
DRV_001,2024-01-02 19:30:36,45.49894,-73.556414
DRV_001,2024-01-02 19:30:37,45.498746,-73.556433
DRV_001,2024-01-02 19:30:38,45.498588,-73.556288
DRV_001,2024-01-02 19:30:39,45.498421,-73.556257
DRV_001,2024-01-02 19:30:40,45.498252,-73.55631
DRV_001,2024-01-02 19:30:41,45.498066,-73.556289
DRV_001,2024-01-02 19:30:42,45.497873,-73.55644
DRV_001,2024-01-02 19:30:43,45.497695,-73.556277
DRV_001,2024-01-02 19:30:44,45.497512,-73.556137
DRV_001,2024-01-02 19:30:45,45.497343,-73.555985
DRV_001,2024-01-02 19:30:46,45.497163,-73.55591
DRV_001,2024-01-02 19:30:47,45.496973,-73.55591
DRV_001,2024-01-02 19:30:48,45.49681,-73.555731
DRV_001,2024-01-02 19:30:49,45.496679,-73.555524
DRV_001,2024-01-02 19:30:50,45.496518,-73.55529
DRV_001,2024-01-02 19:30:51,45.496467,-73.554954
DRV_001,2024-01-02 19:30:52,45.49635,-73.55465
DRV_001,2024-01-02 19:30:53,45.496187,-73.554371
DRV_001,2024-01-02 19:30:54,45.496021,-73.554095
DRV_001,2024-01-02 19:30:55,45.495922,-73.553796
DRV_001,2024-01-02 19:30:56,45.495869,-73.553469
DRV_001,2024-01-02 19:30:57,45.495782,-73.553143
DRV_001,2024-01-02 19:30:58,45.495622,-73.552846
DRV_001,2024-01-02 19:30:59,45.495417,-73.552603
DRV_001,2024-01-02 19:31:00,45.495232,-73.552305
DRV_001,2024-01-02 19:31:01,45.495055,-73.552004
DRV_001,2024-01-02 19:31:02,45.494829,-73.551797
DRV_001,2024-01-02 19:31:03,45.494574,-73.551726
DRV_001,2024-01-02 19:31:04,45.494319,-73.551707
DRV_001,2024-01-02 19:31:05,45.494076,-73.551582
DRV_001,2024-01-02 19:31:06,45.493827,-73.551493
DRV_001,2024-01-02 19:31:07,45.493623,-73.551273
DRV_001,2024-01-02 19:31:08,45.493395,-73.551041
DRV_001,2024-01-02 19:31:09,45.493129,-73.550989
DRV_001,2024-01-02 19:31:10,45.492886,-73.550801
DRV_001,2024-01-02 19:31:11,45.492663,-73.550602
DRV_001,2024-01-02 19:31:12,45.492415,-73.550462
DRV_001,2024-01-02 19:31:13,45.492142,-73.550378
DRV_001,2024-01-02 19:31:14,45.491848,-73.550304
DRV_001,2024-01-02 19:31:15,45.491565,-73.550232
DRV_001,2024-01-02 19:31:16,45.491398,-73.549899
DRV_001,2024-01-02 19:31:17,45.491215,-73.549599
DRV_001,2024-01-02 19:31:18,45.491079,-73.54926
DRV_001,2024-01-02 19:31:19,45.491009,-73.548865
DRV_001,2024-01-02 19:31:20,45.491055,-73.548449
DRV_001,2024-01-02 19:31:21,45.491126,-73.547986
DRV_001,2024-01-02 19:31:22,45.491086,-73.547521
DRV_001,2024-01-02 19:31:23,45.490914,-73.547131
DRV_001,2024-01-02 19:31:24,45.490749,-73.546727
DRV_001,2024-01-02 19:31:25,45.490498,-73.546435
DRV_001,2024-01-02 19:31:26,45.490219,-73.54619
DRV_001,2024-01-02 19:31:27,45.489927,-73.545955
DRV_001,2024-01-02 19:31:28,45.489635,-73.545701
DRV_001,2024-01-02 19:31:29,45.489419,-73.545324
DRV_001,2024-01-02 19:31:30,45.489361,-73.544843
DRV_001,2024-01-02 19:31:31,45.489331,-73.544356
DRV_001,2024-01-02 19:31:32,45.489408,-73.54388
DRV_001,2024-01-02 19:31:33,45.489511,-73.543457
DRV_001,2024-01-02 19:31:34,45.48974,-73.543181
DRV_001,2024-01-02 19:31:35,45.489857,-73.542771
DRV_001,2024-01-02 19:31:36,45.489976,-73.54238
DRV_001,2024-01-02 19:31:37,45.490144,-73.542034
DRV_001,2024-01-02 19:31:38,45.490235,-73.541621
DRV_001,2024-01-02 19:31:39,45.490319,-73.541221
DRV_001,2024-01-02 19:31:40,45.490345,-73.540781
DRV_001,2024-01-02 19:31:41,45.490243,-73.540347
DRV_001,2024-01-02 19:31:42,45.490042,-73.539957
DRV_001,2024-01-02 19:31:43,45.489872,-73.539535
DRV_001,2024-01-02 19:31:44,45.489752,-73.539078
DRV_001,2024-01-02 19:31:45,45.489666,-73.538644
DRV_001,2024-01-02 19:31:46,45.489634,-73.538188
DRV_001,2024-01-02 19:31:47,45.489617,-73.537735
DRV_001,2024-01-02 19:31:48,45.489635,-73.537256
DRV_001,2024-01-02 19:31:49,45.489897,-73.53694
DRV_001,2024-01-02 19:31:50,45.490054,-73.536507
DRV_001,2024-01-02 19:31:51,45.490357,-73.536278
DRV_001,2024-01-02 19:31:52,45.490661,-73.536055
DRV_001,2024-01-02 19:31:53,45.490862,-73.535721
DRV_001,2024-01-02 19:31:54,45.491176,-73.535587
DRV_001,2024-01-02 19:31:55,45.491427,-73.535281
DRV_001,2024-01-02 19:31:56,45.491623,-73.534881
DRV_001,2024-01-02 19:31:57,45.491741,-73.534477
DRV_001,2024-01-02 19:31:58,45.49177,-73.534046
DRV_001,2024-01-02 19:31:59,45.4918,-73.53361
DRV_001,2024-01-02 19:32:00,45.491848,-73.533165
DRV_001,2024-01-02 19:32:01,45.491947,-73.532737
DRV_001,2024-01-02 19:32:02,45.49199,-73.532323
DRV_001,2024-01-02 19:32:03,45.492049,-73.531928
DRV_001,2024-01-02 19:32:04,45.492261,-73.531653
DRV_001,2024-01-02 19:32:05,45.49247,-73.531428
DRV_001,2024-01-02 19:32:06,45.492643,-73.531136
DRV_001,2024-01-02 19:32:07,45.492763,-73.53083
DRV_001,2024-01-02 19:32:08,45.492933,-73.530582
DRV_001,2024-01-02 19:32:09,45.493052,-73.530295
DRV_001,2024-01-02 19:32:10,45.49317,-73.53
DRV_001,2024-01-02 19:32:11,45.493228,-73.529666
DRV_001,2024-01-02 19:32:12,45.493281,-73.529333
DRV_001,2024-01-02 19:32:13,45.493362,-73.528987
DRV_001,2024-01-02 19:32:14,45.493483,-73.528653
DRV_001,2024-01-02 19:32:15,45.493608,-73.528331
DRV_001,2024-01-02 19:32:16,45.493647,-73.527957
DRV_001,2024-01-02 19:32:17,45.493797,-73.527644
DRV_001,2024-01-02 19:32:18,45.493759,-73.527255
DRV_001,2024-01-02 19:32:19,45.49386,-73.526889
DRV_001,2024-01-02 19:32:20,45.493962,-73.526519
DRV_001,2024-01-02 19:32:21,45.493987,-73.526125
DRV_001,2024-01-02 19:32:22,45.493954,-73.525705
DRV_001,2024-01-02 19:32:23,45.493826,-73.525328
DRV_001,2024-01-02 19:32:24,45.493761,-73.524948
DRV_001,2024-01-02 19:32:25,45.493702,-73.524578
DRV_001,2024-01-02 19:32:26,45.493656,-73.524195
DRV_001,2024-01-02 19:32:27,45.493541,-73.523862
DRV_001,2024-01-02 19:32:28,45.49342,-73.523538
DRV_001,2024-01-02 19:32:29,45.493293,-73.523207
DRV_001,2024-01-02 19:32:30,45.493101,-73.522946
DRV_001,2024-01-02 19:32:31,45.492866,-73.522763
DRV_001,2024-01-02 19:32:32,45.492593,-73.522803
DRV_001,2024-01-02 19:32:33,45.492325,-73.52292
DRV_001,2024-01-02 19:32:34,45.492044,-73.52305
DRV_001,2024-01-02 19:32:35,45.491762,-73.52312
DRV_001,2024-01-02 19:32:36,45.491484,-73.523075
DRV_001,2024-01-02 19:32:37,45.491212,-73.522954
DRV_001,2024-01-02 19:32:38,45.490943,-73.522814
DRV_001,2024-01-02 19:32:39,45.490661,-73.522739
DRV_001,2024-01-02 19:32:40,45.490382,-73.522743
DRV_001,2024-01-02 19:32:41,45.490083,-73.522791
DRV_001,2024-01-02 19:32:42,45.489794,-73.522761
DRV_001,2024-01-02 19:32:43,45.489517,-73.522659
DRV_001,2024-01-02 19:32:44,45.489249,-73.52258
